dreh,relpath,size_gb,dur_min,breite,hoehe,audio_kanaele
03_Projekt-MAN Frauen in der Werkstatt,03_Projekt-MAN Frauen in der Werkstatt/03_Medien/05_Footage sortiert/02_B-Roll/Roter LKW/FX3_0469.MP4,0.6,0.4,3840,2160,2
03_Projekt-MAN Frauen in der Werkstatt,03_Projekt-MAN Frauen in der Werkstatt/03_Medien/05_Footage sortiert/02_B-Roll/TGE/FX3_0513.MP4,0.6,0.3,3840,2160,2
03_Projekt-MAN Frauen in der Werkstatt,03_Projekt-MAN Frauen in der Werkstatt/03_Medien/05_Footage sortiert/02_B-Roll/Reisebus/FX3_0529.MP4,0.6,0.4,3840,2160,2
03_Projekt-MAN Frauen in der Werkstatt,03_Projekt-MAN Frauen in der Werkstatt/03_Medien/05_Footage sortiert/02_B-Roll/Fahrzeuge auf dem Hof/FX3_4007.MP4,0.6,0.4,3840,2160,2
03_Projekt-MAN Frauen in der Werkstatt,03_Projekt-MAN Frauen in der Werkstatt/03_Medien/05_Footage sortiert/02_B-Roll/Fahrzeuge auf dem Hof/FX3_4032.MP4,0.6,0.3,3840,2160,2
03_Projekt-MAN Frauen in der Werkstatt,03_Projekt-MAN Frauen in der Werkstatt/03_Medien/05_Footage sortiert/1.2 Kompetenz fährt vor/Hook-Szene/FX3_0480.MP4,0.6,0.5,3840,2160,2
03_Projekt-MAN Frauen in der Werkstatt,03_Projekt-MAN Frauen in der Werkstatt/03_Medien/05_Footage sortiert/Drohnenfootage/Proxy/DJI_0115.mov,0.54,8.0,960,540,0
03_Projekt-MAN Frauen in der Werkstatt,03_Projekt-MAN Frauen in der Werkstatt/03_Medien/05_Footage sortiert/02_B-Roll/Grüner LKW/FX3_0403.MP4,0.54,0.3,3840,2160,2
03_Projekt-MAN Frauen in der Werkstatt,03_Projekt-MAN Frauen in der Werkstatt/03_Medien/05_Footage sortiert/02_B-Roll/Grüner LKW/FX3_0410.MP4,0.54,0.3,3840,2160,2
03_Projekt-MAN Frauen in der Werkstatt,03_Projekt-MAN Frauen in der Werkstatt/03_Medien/05_Footage sortiert/02_B-Roll/Grüner LKW/FX3_0412.MP4,0.54,0.3,3840,2160,2
03_Projekt-MAN Frauen in der Werkstatt,03_Projekt-MAN Frauen in der Werkstatt/03_Medien/05_Footage sortiert/02_B-Roll/Grüner LKW/FX3_0430.MP4,0.54,0.3,3840,2160,2
03_Projekt-MAN Frauen in der Werkstatt,03_Projekt-MAN Frauen in der Werkstatt/03_Medien/05_Footage sortiert/02_B-Roll/Grüner LKW/FX3_0438.MP4,0.54,0.3,3840,2160,2
03_Projekt-MAN Frauen in der Werkstatt,03_Projekt-MAN Frauen in der Werkstatt/03_Medien/05_Footage sortiert/02_B-Roll/Grüner LKW/FX3_0443.MP4,0.54,0.3,3840,2160,2
03_Projekt-MAN Frauen in der Werkstatt,03_Projekt-MAN Frauen in der Werkstatt/03_Medien/05_Footage sortiert/02_B-Roll/Grüner LKW/C9022.MP4,0.54,0.3,3840,2160,2
03_Projekt-MAN Frauen in der Werkstatt,03_Projekt-MAN Frauen in der Werkstatt/03_Medien/05_Footage sortiert/02_B-Roll/Allgemeine Tätigkeiten/FX3_0427.MP4,0.54,0.3,3840,2160,2
03_Projekt-MAN Frauen in der Werkstatt,03_Projekt-MAN Frauen in der Werkstatt/03_Medien/05_Footage sortiert/02_B-Roll/TGE/FX3_0505.MP4,0.54,0.3,3840,2160,2
03_Projekt-MAN Frauen in der Werkstatt,03_Projekt-MAN Frauen in der Werkstatt/03_Medien/05_Footage sortiert/02_B-Roll/Reisebus/FX3_0525.MP4,0.54,0.3,3840,2160,2
03_Projekt-MAN Frauen in der Werkstatt,03_Projekt-MAN Frauen in der Werkstatt/03_Medien/05_Footage sortiert/02_B-Roll/Fahrzeuge auf dem Hof/FX3_0556.MP4,0.54,0.3,3840,2160,2
03_Projekt-MAN Frauen in der Werkstatt,03_Projekt-MAN Frauen in der Werkstatt/03_Medien/05_Footage sortiert/01_Interviews/04_Interview Markus Chef/02_Perspektive B/C9299.MP4,0.54,0.4,3840,2160,2
03_Projekt-MAN Frauen in der Werkstatt,03_Projekt-MAN Frauen in der Werkstatt/03_Medien/05_Footage sortiert/Actioncam/Proxy/DJI_20251211150830_0143_D.mov,0.49,7.0,540,960,2
03_Projekt-MAN Frauen in der Werkstatt,03_Projekt-MAN Frauen in der Werkstatt/03_Medien/05_Footage sortiert/Lagerfootage/FX3_0535.MP4,0.47,0.4,3840,2160,2
03_Projekt-MAN Frauen in der Werkstatt,03_Projekt-MAN Frauen in der Werkstatt/03_Medien/05_Footage sortiert/Lagerfootage/FX3_0540.MP4,0.47,0.3,3840,2160,2
03_Projekt-MAN Frauen in der Werkstatt,03_Projekt-MAN Frauen in der Werkstatt/03_Medien/05_Footage sortiert/02_B-Roll/Grüner LKW/FX3_0398.MP4,0.47,0.3,3840,2160,2
03_Projekt-MAN Frauen in der Werkstatt,03_Projekt-MAN Frauen in der Werkstatt/03_Medien/05_Footage sortiert/02_B-Roll/Grüner LKW/FX3_0402.MP4,0.47,0.3,3840,2160,2
03_Projekt-MAN Frauen in der Werkstatt,03_Projekt-MAN Frauen in der Werkstatt/03_Medien/05_Footage sortiert/02_B-Roll/Grüner LKW/FX3_0423.MP4,0.47,0.4,3840,2160,2
03_Projekt-MAN Frauen in der Werkstatt,03_Projekt-MAN Frauen in der Werkstatt/03_Medien/05_Footage sortiert/02_B-Roll/Grüner LKW/FX3_0450.MP4,0.47,0.3,3840,2160,2
03_Projekt-MAN Frauen in der Werkstatt,03_Projekt-MAN Frauen in der Werkstatt/03_Medien/05_Footage sortiert/02_B-Roll/Grüner LKW/FX3_0466.MP4,0.47,0.3,3840,2160,2
03_Projekt-MAN Frauen in der Werkstatt,03_Projekt-MAN Frauen in der Werkstatt/03_Medien/05_Footage sortiert/02_B-Roll/Grüner LKW/C9019.MP4,0.47,0.3,3840,2160,2
03_Projekt-MAN Frauen in der Werkstatt,03_Projekt-MAN Frauen in der Werkstatt/03_Medien/05_Footage sortiert/02_B-Roll/Grüner LKW/C9026.MP4,0.47,0.3,3840,2160,2
03_Projekt-MAN Frauen in der Werkstatt,03_Projekt-MAN Frauen in der Werkstatt/03_Medien/05_Footage sortiert/02_B-Roll/Allgemeine Tätigkeiten/C9378.MP4,0.47,0.3,3840,2160,2
03_Projekt-MAN Frauen in der Werkstatt,03_Projekt-MAN Frauen in der Werkstatt/03_Medien/05_Footage sortiert/02_B-Roll/TGE/FX3_0508.MP4,0.47,0.3,3840,2160,2
03_Projekt-MAN Frauen in der Werkstatt,03_Projekt-MAN Frauen in der Werkstatt/03_Medien/05_Footage sortiert/02_B-Roll/TGE/FX3_0515.MP4,0.47,0.3,3840,2160,2
03_Projekt-MAN Frauen in der Werkstatt,03_Projekt-MAN Frauen in der Werkstatt/03_Medien/05_Footage sortiert/02_B-Roll/TGE/FX3_0518.MP4,0.47,0.3,3840,2160,2
03_Projekt-MAN Frauen in der Werkstatt,03_Projekt-MAN Frauen in der Werkstatt/03_Medien/05_Footage sortiert/02_B-Roll/Fahrzeuge auf dem Hof/FX3_4022.MP4,0.47,0.3,3840,2160,2
03_Projekt-MAN Frauen in der Werkstatt,03_Projekt-MAN Frauen in der Werkstatt/03_Medien/05_Footage sortiert/02_B-Roll/Fahrzeuge auf dem Hof/FX3_4031.MP4,0.47,0.3,3840,2160,2
03_Projekt-MAN Frauen in der Werkstatt,03_Projekt-MAN Frauen in der Werkstatt/03_Medien/05_Footage sortiert/1.2 Kompetenz fährt vor/Hook-Szene/FX3_0476.MP4,0.47,0.4,3840,2160,2
03_Projekt-MAN Frauen in der Werkstatt,03_Projekt-MAN Frauen in der Werkstatt/03_Medien/05_Footage sortiert/1.2 Kompetenz fährt vor/Hook-Szene/FX3_0488.MP4,0.47,0.3,3840,2160,2
03_Projekt-MAN Frauen in der Werkstatt,03_Projekt-MAN Frauen in der Werkstatt/03_Medien/05_Footage sortiert/1.2 Kompetenz fährt vor/Hook-Szene/C9260.MP4,0.47,0.3,3840,2160,2
03_Projekt-MAN Frauen in der Werkstatt,03_Projekt-MAN Frauen in der Werkstatt/03_Medien/05_Footage sortiert/Lagerfootage/FX3_0534.MP4,0.4,0.3,3840,2160,2
03_Projekt-MAN Frauen in der Werkstatt,03_Projekt-MAN Frauen in der Werkstatt/03_Medien/05_Footage sortiert/Lagerfootage/FX3_0539.MP4,0.4,0.3,3840,2160,2
03_Projekt-MAN Frauen in der Werkstatt,03_Projekt-MAN Frauen in der Werkstatt/03_Medien/05_Footage sortiert/02_B-Roll/Grüner LKW/FX3_0424.MP4,0.4,0.2,3840,2160,2
03_Projekt-MAN Frauen in der Werkstatt,03_Projekt-MAN Frauen in der Werkstatt/03_Medien/05_Footage sortiert/02_B-Roll/Grüner LKW/FX3_0437.MP4,0.4,0.2,3840,2160,2
03_Projekt-MAN Frauen in der Werkstatt,03_Projekt-MAN Frauen in der Werkstatt/03_Medien/05_Footage sortiert/02_B-Roll/Grüner LKW/FX3_0446.MP4,0.4,0.2,3840,2160,2
03_Projekt-MAN Frauen in der Werkstatt,03_Projekt-MAN Frauen in der Werkstatt/03_Medien/05_Footage sortiert/02_B-Roll/Grüner LKW/FX3_0452.MP4,0.4,0.2,3840,2160,2
03_Projekt-MAN Frauen in der Werkstatt,03_Projekt-MAN Frauen in der Werkstatt/03_Medien/05_Footage sortiert/02_B-Roll/Grüner LKW/FX3_0457.MP4,0.4,0.2,3840,2160,2
03_Projekt-MAN Frauen in der Werkstatt,03_Projekt-MAN Frauen in der Werkstatt/03_Medien/05_Footage sortiert/02_B-Roll/Grüner LKW/C8960.MP4,0.4,0.2,3840,2160,2
03_Projekt-MAN Frauen in der Werkstatt,03_Projekt-MAN Frauen in der Werkstatt/03_Medien/05_Footage sortiert/02_B-Roll/Grüner LKW/C9152.MP4,0.4,0.2,3840,2160,2
03_Projekt-MAN Frauen in der Werkstatt,03_Projekt-MAN Frauen in der Werkstatt/03_Medien/05_Footage sortiert/02_B-Roll/Grüner LKW/C9188.MP4,0.4,0.2,3840,2160,2
03_Projekt-MAN Frauen in der Werkstatt,03_Projekt-MAN Frauen in der Werkstatt/03_Medien/05_Footage sortiert/02_B-Roll/Allgemeine Tätigkeiten/FX3_0429.MP4,0.4,0.2,3840,2160,2
03_Projekt-MAN Frauen in der Werkstatt,03_Projekt-MAN Frauen in der Werkstatt/03_Medien/05_Footage sortiert/02_B-Roll/Allgemeine Tätigkeiten/C9375.MP4,0.4,0.2,3840,2160,2
03_Projekt-MAN Frauen in der Werkstatt,03_Projekt-MAN Frauen in der Werkstatt/03_Medien/05_Footage sortiert/02_B-Roll/Roter LKW/C9248.MP4,0.4,0.2,3840,2160,2
03_Projekt-MAN Frauen in der Werkstatt,03_Projekt-MAN Frauen in der Werkstatt/03_Medien/05_Footage sortiert/02_B-Roll/Roter LKW/C9311.MP4,0.4,0.2,3840,2160,2
03_Projekt-MAN Frauen in der Werkstatt,03_Projekt-MAN Frauen in der Werkstatt/03_Medien/05_Footage sortiert/02_B-Roll/Teamfoto/FX3_0499.MP4,0.4,0.2,3840,2160,2
03_Projekt-MAN Frauen in der Werkstatt,03_Projekt-MAN Frauen in der Werkstatt/03_Medien/05_Footage sortiert/02_B-Roll/TGE/FX3_0511.MP4,0.4,0.2,3840,2160,2
03_Projekt-MAN Frauen in der Werkstatt,03_Projekt-MAN Frauen in der Werkstatt/03_Medien/05_Footage sortiert/02_B-Roll/Reisebus/FX3_0551.MP4,0.4,0.2,3840,2160,2
03_Projekt-MAN Frauen in der Werkstatt,03_Projekt-MAN Frauen in der Werkstatt/03_Medien/05_Footage sortiert/02_B-Roll/Fahrzeuge auf dem Hof/FX3_4028.MP4,0.4,0.2,3840,2160,2
03_Projekt-MAN Frauen in der Werkstatt,03_Projekt-MAN Frauen in der Werkstatt/03_Medien/05_Footage sortiert/02_B-Roll/Fahrzeuge auf dem Hof/FX3_4030.MP4,0.4,0.2,3840,2160,2
03_Projekt-MAN Frauen in der Werkstatt,03_Projekt-MAN Frauen in der Werkstatt/03_Medien/05_Footage sortiert/1.2 Kompetenz fährt vor/Hook-Szene/FX3_0478.MP4,0.4,0.3,3840,2160,2
03_Projekt-MAN Frauen in der Werkstatt,03_Projekt-MAN Frauen in der Werkstatt/03_Medien/05_Footage sortiert/1.2 Kompetenz fährt vor/Hook-Szene/FX3_0484.MP4,0.4,0.3,3840,2160,2
03_Projekt-MAN Frauen in der Werkstatt,03_Projekt-MAN Frauen in der Werkstatt/03_Medien/01_Footage/Kamera-C Fuji DN/DSCF8019.MOV,0.38,0.5,3840,2160,2
03_Projekt-MAN Frauen in der Werkstatt,03_Projekt-MAN Frauen in der Werkstatt/03_Medien/05_Footage sortiert/Actioncam/Proxy/DJI_20251211104131_0139_D.mov,0.37,5.3,540,960,2
03_Projekt-MAN Frauen in der Werkstatt,03_Projekt-MAN Frauen in der Werkstatt/03_Medien/01_Footage/Kamera-C Fuji DN/DSCF8118.MOV,0.37,0.5,3840,2160,2
03_Projekt-MAN Frauen in der Werkstatt,03_Projekt-MAN Frauen in der Werkstatt/03_Medien/05_Footage sortiert/02_B-Roll/Grüner LKW/FX3_0394.MP4,0.34,0.2,3840,2160,2
03_Projekt-MAN Frauen in der Werkstatt,03_Projekt-MAN Frauen in der Werkstatt/03_Medien/05_Footage sortiert/02_B-Roll/Grüner LKW/FX3_0405.MP4,0.34,0.2,3840,2160,2
03_Projekt-MAN Frauen in der Werkstatt,03_Projekt-MAN Frauen in der Werkstatt/03_Medien/05_Footage sortiert/02_B-Roll/Grüner LKW/FX3_0411.MP4,0.34,0.2,3840,2160,2
03_Projekt-MAN Frauen in der Werkstatt,03_Projekt-MAN Frauen in der Werkstatt/03_Medien/05_Footage sortiert/02_B-Roll/Grüner LKW/FX3_0447.MP4,0.34,0.2,3840,2160,2
03_Projekt-MAN Frauen in der Werkstatt,03_Projekt-MAN Frauen in der Werkstatt/03_Medien/05_Footage sortiert/02_B-Roll/Grüner LKW/FX3_0455.MP4,0.34,0.2,3840,2160,2
03_Projekt-MAN Frauen in der Werkstatt,03_Projekt-MAN Frauen in der Werkstatt/03_Medien/05_Footage sortiert/02_B-Roll/Grüner LKW/FX3_0456.MP4,0.34,0.2,3840,2160,2
03_Projekt-MAN Frauen in der Werkstatt,03_Projekt-MAN Frauen in der Werkstatt/03_Medien/05_Footage sortiert/02_B-Roll/Grüner LKW/FX3_0460.MP4,0.34,0.2,3840,2160,2
03_Projekt-MAN Frauen in der Werkstatt,03_Projekt-MAN Frauen in der Werkstatt/03_Medien/05_Footage sortiert/02_B-Roll/Grüner LKW/C8959.MP4,0.34,0.2,3840,2160,2
03_Projekt-MAN Frauen in der Werkstatt,03_Projekt-MAN Frauen in der Werkstatt/03_Medien/05_Footage sortiert/02_B-Roll/Grüner LKW/C8984.MP4,0.34,0.2,3840,2160,2
03_Projekt-MAN Frauen in der Werkstatt,03_Projekt-MAN Frauen in der Werkstatt/03_Medien/05_Footage sortiert/02_B-Roll/Grüner LKW/C9222.MP4,0.34,0.2,3840,2160,2
03_Projekt-MAN Frauen in der Werkstatt,03_Projekt-MAN Frauen in der Werkstatt/03_Medien/05_Footage sortiert/02_B-Roll/Grüner LKW/C9224.MP4,0.34,0.2,3840,2160,2
03_Projekt-MAN Frauen in der Werkstatt,03_Projekt-MAN Frauen in der Werkstatt/03_Medien/05_Footage sortiert/02_B-Roll/Grüner LKW/C9230.MP4,0.34,0.2,3840,2160,2
03_Projekt-MAN Frauen in der Werkstatt,03_Projekt-MAN Frauen in der Werkstatt/03_Medien/05_Footage sortiert/02_B-Roll/Allgemeine Tätigkeiten/C9044.MP4,0.34,0.2,3840,2160,2
03_Projekt-MAN Frauen in der Werkstatt,03_Projekt-MAN Frauen in der Werkstatt/03_Medien/05_Footage sortiert/02_B-Roll/Roter LKW/C9252.MP4,0.34,0.2,3840,2160,2
03_Projekt-MAN Frauen in der Werkstatt,03_Projekt-MAN Frauen in der Werkstatt/03_Medien/05_Footage sortiert/02_B-Roll/Roter LKW/C9302.MP4,0.34,0.2,3840,2160,2
03_Projekt-MAN Frauen in der Werkstatt,03_Projekt-MAN Frauen in der Werkstatt/03_Medien/05_Footage sortiert/02_B-Roll/Roter LKW/C9312.MP4,0.34,0.2,3840,2160,2
03_Projekt-MAN Frauen in der Werkstatt,03_Projekt-MAN Frauen in der Werkstatt/03_Medien/05_Footage sortiert/02_B-Roll/Roter LKW/C9319.MP4,0.34,0.2,3840,2160,2
03_Projekt-MAN Frauen in der Werkstatt,03_Projekt-MAN Frauen in der Werkstatt/03_Medien/05_Footage sortiert/02_B-Roll/TGE/FX3_0507.MP4,0.34,0.2,3840,2160,2
03_Projekt-MAN Frauen in der Werkstatt,03_Projekt-MAN Frauen in der Werkstatt/03_Medien/05_Footage sortiert/02_B-Roll/Reisebus/FX3_0524.MP4,0.34,0.2,3840,2160,2
03_Projekt-MAN Frauen in der Werkstatt,03_Projekt-MAN Frauen in der Werkstatt/03_Medien/05_Footage sortiert/02_B-Roll/Reisebus/FX3_0526.MP4,0.34,0.2,3840,2160,2
03_Projekt-MAN Frauen in der Werkstatt,03_Projekt-MAN Frauen in der Werkstatt/03_Medien/05_Footage sortiert/02_B-Roll/Reisebus/FX3_0543.MP4,0.34,0.2,3840,2160,2
03_Projekt-MAN Frauen in der Werkstatt,03_Projekt-MAN Frauen in der Werkstatt/03_Medien/05_Footage sortiert/02_B-Roll/Reisebus/FX3_0550.MP4,0.34,0.2,3840,2160,2
03_Projekt-MAN Frauen in der Werkstatt,03_Projekt-MAN Frauen in der Werkstatt/03_Medien/05_Footage sortiert/02_B-Roll/Fahrzeuge auf dem Hof/FX3_4003.MP4,0.34,0.2,3840,2160,2
03_Projekt-MAN Frauen in der Werkstatt,03_Projekt-MAN Frauen in der Werkstatt/03_Medien/05_Footage sortiert/02_B-Roll/Fahrzeuge auf dem Hof/FX3_4015.MP4,0.34,0.2,3840,2160,2
03_Projekt-MAN Frauen in der Werkstatt,03_Projekt-MAN Frauen in der Werkstatt/03_Medien/05_Footage sortiert/02_B-Roll/Fahrzeuge auf dem Hof/FX3_4018.MP4,0.34,0.2,3840,2160,2
03_Projekt-MAN Frauen in der Werkstatt,03_Projekt-MAN Frauen in der Werkstatt/03_Medien/05_Footage sortiert/02_B-Roll/Fahrzeuge auf dem Hof/C0872.MP4,0.34,0.2,3840,2160,2
03_Projekt-MAN Frauen in der Werkstatt,03_Projekt-MAN Frauen in der Werkstatt/03_Medien/05_Footage sortiert/1.2 Kompetenz fährt vor/Hook-Szene/FX3_0472.MP4,0.34,0.3,3840,2160,2
03_Projekt-MAN Frauen in der Werkstatt,03_Projekt-MAN Frauen in der Werkstatt/03_Medien/05_Footage sortiert/1.2 Kompetenz fährt vor/Hook-Szene/FX3_0482.MP4,0.34,0.3,3840,2160,2
03_Projekt-MAN Frauen in der Werkstatt,03_Projekt-MAN Frauen in der Werkstatt/03_Medien/01_Footage/Kamera-C Fuji DN/DSCF8105.MOV,0.29,0.4,3840,2160,2
03_Projekt-MAN Frauen in der Werkstatt,03_Projekt-MAN Frauen in der Werkstatt/03_Medien/02_Assets/04_Stock Footage/Proxy/z_Upload-Image---Internal-Only-Style-d3d4279a-2.mov,0.28,0.2,1212,2152,0
03_Projekt-MAN Frauen in der Werkstatt,03_Projekt-MAN Frauen in der Werkstatt/03_Medien/05_Footage sortiert/Lagerfootage/FX3_0531.MP4,0.27,0.1,3840,2160,2
03_Projekt-MAN Frauen in der Werkstatt,03_Projekt-MAN Frauen in der Werkstatt/03_Medien/05_Footage sortiert/Lagerfootage/FX3_0532.MP4,0.27,0.2,3840,2160,2
03_Projekt-MAN Frauen in der Werkstatt,03_Projekt-MAN Frauen in der Werkstatt/03_Medien/05_Footage sortiert/Lagerfootage/FX3_0533.MP4,0.27,0.2,3840,2160,2
03_Projekt-MAN Frauen in der Werkstatt,03_Projekt-MAN Frauen in der Werkstatt/03_Medien/05_Footage sortiert/Lagerfootage/FX3_0536.MP4,0.27,0.2,3840,2160,2
03_Projekt-MAN Frauen in der Werkstatt,03_Projekt-MAN Frauen in der Werkstatt/03_Medien/05_Footage sortiert/02_B-Roll/Grüner LKW/FX3_0393.MP4,0.27,0.2,3840,2160,2
03_Projekt-MAN Frauen in der Werkstatt,03_Projekt-MAN Frauen in der Werkstatt/03_Medien/05_Footage sortiert/02_B-Roll/Grüner LKW/FX3_0406.MP4,0.27,0.1,3840,2160,2
03_Projekt-MAN Frauen in der Werkstatt,03_Projekt-MAN Frauen in der Werkstatt/03_Medien/05_Footage sortiert/02_B-Roll/Grüner LKW/FX3_0407.MP4,0.27,0.2,3840,2160,2
03_Projekt-MAN Frauen in der Werkstatt,03_Projekt-MAN Frauen in der Werkstatt/03_Medien/05_Footage sortiert/02_B-Roll/Grüner LKW/FX3_0414.MP4,0.27,0.1,3840,2160,2
03_Projekt-MAN Frauen in der Werkstatt,03_Projekt-MAN Frauen in der Werkstatt/03_Medien/05_Footage sortiert/02_B-Roll/Grüner LKW/FX3_0420.MP4,0.27,0.2,3840,2160,2
03_Projekt-MAN Frauen in der Werkstatt,03_Projekt-MAN Frauen in der Werkstatt/03_Medien/05_Footage sortiert/02_B-Roll/Grüner LKW/FX3_0436.MP4,0.27,0.1,3840,2160,2
03_Projekt-MAN Frauen in der Werkstatt,03_Projekt-MAN Frauen in der Werkstatt/03_Medien/05_Footage sortiert/02_B-Roll/Grüner LKW/FX3_0439.MP4,0.27,0.1,3840,2160,2
03_Projekt-MAN Frauen in der Werkstatt,03_Projekt-MAN Frauen in der Werkstatt/03_Medien/05_Footage sortiert/02_B-Roll/Grüner LKW/FX3_0440.MP4,0.27,0.2,3840,2160,2
03_Projekt-MAN Frauen in der Werkstatt,03_Projekt-MAN Frauen in der Werkstatt/03_Medien/05_Footage sortiert/02_B-Roll/Grüner LKW/FX3_0449.MP4,0.27,0.1,3840,2160,2
03_Projekt-MAN Frauen in der Werkstatt,03_Projekt-MAN Frauen in der Werkstatt/03_Medien/05_Footage sortiert/02_B-Roll/Grüner LKW/FX3_0453.MP4,0.27,0.2,3840,2160,2
03_Projekt-MAN Frauen in der Werkstatt,03_Projekt-MAN Frauen in der Werkstatt/03_Medien/05_Footage sortiert/02_B-Roll/Grüner LKW/C8985.MP4,0.27,0.1,3840,2160,2
03_Projekt-MAN Frauen in der Werkstatt,03_Projekt-MAN Frauen in der Werkstatt/03_Medien/05_Footage sortiert/02_B-Roll/Grüner LKW/C8988.MP4,0.27,0.2,3840,2160,2
03_Projekt-MAN Frauen in der Werkstatt,03_Projekt-MAN Frauen in der Werkstatt/03_Medien/05_Footage sortiert/02_B-Roll/Grüner LKW/C9003.MP4,0.27,0.1,3840,2160,2
03_Projekt-MAN Frauen in der Werkstatt,03_Projekt-MAN Frauen in der Werkstatt/03_Medien/05_Footage sortiert/02_B-Roll/Grüner LKW/C9075.MP4,0.27,0.2,3840,2160,2
03_Projekt-MAN Frauen in der Werkstatt,03_Projekt-MAN Frauen in der Werkstatt/03_Medien/05_Footage sortiert/02_B-Roll/Grüner LKW/C9076.MP4,0.27,0.1,3840,2160,2
03_Projekt-MAN Frauen in der Werkstatt,03_Projekt-MAN Frauen in der Werkstatt/03_Medien/05_Footage sortiert/02_B-Roll/Grüner LKW/C9082.MP4,0.27,0.1,3840,2160,2
03_Projekt-MAN Frauen in der Werkstatt,03_Projekt-MAN Frauen in der Werkstatt/03_Medien/05_Footage sortiert/02_B-Roll/Grüner LKW/C9083.MP4,0.27,0.1,3840,2160,2
03_Projekt-MAN Frauen in der Werkstatt,03_Projekt-MAN Frauen in der Werkstatt/03_Medien/05_Footage sortiert/02_B-Roll/Grüner LKW/C9117.MP4,0.27,0.2,3840,2160,2
03_Projekt-MAN Frauen in der Werkstatt,03_Projekt-MAN Frauen in der Werkstatt/03_Medien/05_Footage sortiert/02_B-Roll/Grüner LKW/C9122.MP4,0.27,0.1,3840,2160,2
03_Projekt-MAN Frauen in der Werkstatt,03_Projekt-MAN Frauen in der Werkstatt/03_Medien/05_Footage sortiert/02_B-Roll/Grüner LKW/C9123.MP4,0.27,0.1,3840,2160,2
03_Projekt-MAN Frauen in der Werkstatt,03_Projekt-MAN Frauen in der Werkstatt/03_Medien/05_Footage sortiert/02_B-Roll/Grüner LKW/C9127.MP4,0.27,0.1,3840,2160,2
03_Projekt-MAN Frauen in der Werkstatt,03_Projekt-MAN Frauen in der Werkstatt/03_Medien/05_Footage sortiert/02_B-Roll/Grüner LKW/C9130.MP4,0.27,0.1,3840,2160,2
03_Projekt-MAN Frauen in der Werkstatt,03_Projekt-MAN Frauen in der Werkstatt/03_Medien/05_Footage sortiert/02_B-Roll/Grüner LKW/C9162.MP4,0.27,0.1,3840,2160,2
03_Projekt-MAN Frauen in der Werkstatt,03_Projekt-MAN Frauen in der Werkstatt/03_Medien/05_Footage sortiert/02_B-Roll/Grüner LKW/C9166.MP4,0.27,0.2,3840,2160,2
03_Projekt-MAN Frauen in der Werkstatt,03_Projekt-MAN Frauen in der Werkstatt/03_Medien/05_Footage sortiert/02_B-Roll/Grüner LKW/C9173.MP4,0.27,0.1,3840,2160,2
03_Projekt-MAN Frauen in der Werkstatt,03_Projekt-MAN Frauen in der Werkstatt/03_Medien/05_Footage sortiert/02_B-Roll/Grüner LKW/C9192.MP4,0.27,0.1,3840,2160,2
03_Projekt-MAN Frauen in der Werkstatt,03_Projekt-MAN Frauen in der Werkstatt/03_Medien/05_Footage sortiert/02_B-Roll/Grüner LKW/C9203.MP4,0.27,0.2,3840,2160,2
03_Projekt-MAN Frauen in der Werkstatt,03_Projekt-MAN Frauen in der Werkstatt/03_Medien/05_Footage sortiert/02_B-Roll/Grüner LKW/C9206.MP4,0.27,0.2,3840,2160,2
03_Projekt-MAN Frauen in der Werkstatt,03_Projekt-MAN Frauen in der Werkstatt/03_Medien/05_Footage sortiert/02_B-Roll/Grüner LKW/C9208.MP4,0.27,0.1,3840,2160,2
03_Projekt-MAN Frauen in der Werkstatt,03_Projekt-MAN Frauen in der Werkstatt/03_Medien/05_Footage sortiert/02_B-Roll/Grüner LKW/C9220.MP4,0.27,0.2,3840,2160,2
03_Projekt-MAN Frauen in der Werkstatt,03_Projekt-MAN Frauen in der Werkstatt/03_Medien/05_Footage sortiert/02_B-Roll/Allgemeine Tätigkeiten/C0736.MP4,0.27,0.2,3840,2160,2
03_Projekt-MAN Frauen in der Werkstatt,03_Projekt-MAN Frauen in der Werkstatt/03_Medien/05_Footage sortiert/02_B-Roll/Allgemeine Tätigkeiten/C0741.MP4,0.27,0.1,3840,2160,2
03_Projekt-MAN Frauen in der Werkstatt,03_Projekt-MAN Frauen in der Werkstatt/03_Medien/05_Footage sortiert/02_B-Roll/Roter LKW/C9247.MP4,0.27,0.2,3840,2160,2
03_Projekt-MAN Frauen in der Werkstatt,03_Projekt-MAN Frauen in der Werkstatt/03_Medien/05_Footage sortiert/02_B-Roll/Roter LKW/C9249.MP4,0.27,0.1,3840,2160,2
03_Projekt-MAN Frauen in der Werkstatt,03_Projekt-MAN Frauen in der Werkstatt/03_Medien/05_Footage sortiert/02_B-Roll/Roter LKW/C9250.MP4,0.27,0.1,3840,2160,2
03_Projekt-MAN Frauen in der Werkstatt,03_Projekt-MAN Frauen in der Werkstatt/03_Medien/05_Footage sortiert/02_B-Roll/Roter LKW/C9286.MP4,0.27,0.2,3840,2160,2
03_Projekt-MAN Frauen in der Werkstatt,03_Projekt-MAN Frauen in der Werkstatt/03_Medien/05_Footage sortiert/02_B-Roll/Teamfoto/FX3_0497.MP4,0.27,0.1,3840,2160,2
